,pert_id,gene_id
5303,BRDN0002661969,9126
5304,TRCN0000154723,10051
5305,TRCN0000154901,10051
5306,TRCN0000275730,10051
5307,CGS001-10051,10051
5308,BRDN0001056966,6839
5309,BRDN0001056857,6839
5310,TRCN0000179048,79090
5311,TRCN0000180510,79090
5312,TRCN0000180596,79090
5313,CGS001-79090,79090
5314,BRDN0003490561,79090
5315,BRDN0003490223,79090
5316,TRCN0000294055,54499
5317,TRCN0000294107,54499
5318,TRCN0000306911,54499
5319,CGS001-54499,54499
5320,BRDN0003491792,54499
5321,BRDN0003483461,54499
5322,TRCN0000063847,7466
5323,TRCN0000063843,7466
5324,TRCN0000063845,7466
5325,CGS001-7466,7466
5326,BRDN0003490843,7466
5327,BRDN0003489296,7466
5328,TRCN0000046449,3156
5329,TRCN0000046450,3156
5330,TRCN0000046452,3156
5331,CGS001-3156,3156
5332,BRDN0000734430,3156
5333,BRDN0000734552,3156
5334,BRDN0000735095,3156
5335,TRCN0000330319,25805
5336,TRCN0000179133,25805
5337,TRCN0000330318,25805
5338,CGS001-25805,25805
5339,BRDN0003417665,25805
5340,BRDN0003417317,25805
5341,TRCN0000134095,25966
5342,TRCN0000134342,25966
5343,TRCN0000136888,25966
5344,CGS001-25966,25966
5345,BRDN0003419272,25966
5346,BRDN0003417754,25966
5347,BRDN0003578139,9847
5348,BRDN0003577541,9847
5349,TRCN0000015216,4850
5350,TRCN0000015213,4850
5351,TRCN0000015215,4850
5352,CGS001-4850,4850
5353,TRCN0000257355,1399
5354,TRCN0000006380,1399
5355,TRCN0000349645,1399
5356,TRCN0000006378,1399
5357,TRCN0000006379,1399
5358,TRCN0000231944,1399
5359,TRCN0000231946,1399
5360,TRCN0000231945,1399
5361,TRCN0000231947,1399
5362,TRCN0000356585,1399
5363,TRCN0000006382,1399
5364,CGS001-1399,1399
5365,BRDN0001054858,1399
5366,BRDN0001062159,1399
5367,BRDN0000986628,1399
5368,BRDN0001062084,1399
5369,BRDN0001062213,1399
5370,TRCN0000033856,54850
5371,TRCN0000033857,54850
5372,TRCN0000033858,54850
5373,CGS001-54850,54850
5374,BRDN0003481873,54850
5375,BRDN0003481706,54850
5376,TRCN0000072556,90861
5377,BRDN0003513820,90861
5378,BRDN0003513510,90861
5379,BRDN0003480608,4331
5380,BRDN0003481027,4331
5381,TRCN0000049881,10775
5382,TRCN0000049879,10775
5383,TRCN0000049880,10775
5384,CGS001-10775,10775
5385,BRDN0003230244,10775
5386,BRDN0003230269,10775
5387,TRCN0000013248,8553
5388,TRCN0000013249,8553
5389,TRCN0000013252,8553
5390,CGS001-8553,8553
5391,BRDN0001497934,8553
5392,BRDN0001518967,8553
5393,BRDN0001499490,8553
5394,TRCN0000025828,2597
5395,TRCN0000025862,2597
5396,TRCN0000025867,2597
5397,CGS001-2597,2597
5398,BRDN0001482552,2597
5399,BRDN0001481656,2597
5400,BRDN0001479684,2597
5401,TRCN0000035050,3251
5402,TRCN0000035049,3251
5403,TRCN0000035051,3251
5404,CGS001-3251,3251
5405,BRDN0000585535,3251
5406,BRDN0000585420,3251
5407,BRDN0000585454,3251
5408,BRDN0001480888,3091
5409,BRDN0001482977,3091
5410,BRDN0001481509,3091
5411,TRCN0000001642,9833
5412,TRCN0000001645,9833
5413,TRCN0000001643,9833
5414,CGS001-9833,9833
5415,BRDN0001144817,9833
5416,BRDN0001146713,9833
5417,BRDN0001145853,9833
5418,TRCN0000028507,23530
5419,TRCN0000028541,23530
5420,TRCN0000028512,23530
5421,CGS001-23530,23530
5422,BRDN0001479891,23530
5423,BRDN0001489551,23530
5424,BRDN0001481011,23530
5425,BRDN0003482945,5154
5426,BRDN0003579499,5154
5427,TRCN0000162271,55111
5428,TRCN0000163814,55111
5429,TRCN0000166671,55111
5430,CGS001-55111,55111
5431,BRDN0001497328,55111
5432,BRDN0001494935,55111
5433,BRDN0001495181,55111
5434,TRCN0000056829,200734
5435,TRCN0000056831,200734
5436,TRCN0000056832,200734
5437,CGS001-200734,200734
5438,BRDN0001498662,200734
5439,BRDN0001519282,200734
5440,BRDN0003228706,200734
5441,BRDN0001498498,200734
5442,TRCN0000062553,8243
5443,TRCN0000062555,8243
5444,TRCN0000062557,8243
5445,CGS001-8243,8243
5446,BRDN0002661132,8243
5447,BRDN0002662186,8243
5448,BRDN0002662064,8243
5449,TRCN0000167681,79921
5450,TRCN0000167824,79921
5451,TRCN0000168796,79921
5452,CGS001-79921,79921
5453,BRDN0003488794,79921
5454,BRDN0003488490,79921
5455,TRCN0000029144,10972
5456,TRCN0000029147,10972
5457,TRCN0000029148,10972
5458,CGS001-10972,10972
5459,BRDN0003230535,10972
5460,BRDN0003581071,10972
5461,TRCN0000047698,10451
5462,TRCN0000047699,10451
5463,TRCN0000047701,10451
5464,CGS001-10451,10451
5465,BRDN0003098589,10451
5466,BRDN0003099983,10451
5467,TRCN0000045843,3157
5468,TRCN0000045845,3157
5469,TRCN0000045846,3157
5470,CGS001-3157,3157
5471,BRDN0001062169,3157
5472,BRDN0001062082,3157
5473,BRDN0001062094,3157
5474,BRDN0001062081,3157
5475,TRCN0000060303,10057
5476,TRCN0000060304,10057
5477,TRCN0000060307,10057
5478,CGS001-10057,10057
5479,TRCN0000155328,23
5480,TRCN0000156162,23
5481,TRCN0000157411,23
5482,CGS001-23,23
5483,BRDN0003419682,23
5484,BRDN0003419736,23
5485,TRCN0000160414,55324
5486,TRCN0000159846,55324
5487,TRCN0000164895,55324
5488,CGS001-55324,55324
5489,BRDN0003483539,55324
5490,BRDN0003483884,55324
5491,TRCN0000043334,481
5492,TRCN0000043333,481
5493,TRCN0000043336,481
5494,CGS001-481,481
5495,BRDN0001489133,481
5496,BRDN0001487292,481
5497,BRDN0001489552,481
5498,TRCN0000053208,57804
5499,TRCN0000053210,57804
5500,TRCN0000053211,57804
5501,CGS001-57804,57804
5502,BRDN0003485015,57804
5503,BRDN0003484872,57804
5504,TRCN0000053056,11232
5505,TRCN0000053055,11232
5506,TRCN0000053057,11232
5507,CGS001-11232,11232
5508,BRDN0003492162,23365
5509,BRDN0003418812,23365
5510,TRCN0000010447,7074
5511,TRCN0000018357,7074
5512,TRCN0000039653,7074
5513,CGS001-7074,7074
5514,BRDN0003486726,7074
5515,BRDN0003486421,7074
5516,TRCN0000330886,10813
5517,TRCN0000330887,10813
5518,TRCN0000330960,10813
5519,CGS001-10813,10813
5520,BRDN0003230233,10813
5521,BRDN0003463009,10813
5522,TRCN0000028424,501
5523,TRCN0000028447,501
5524,TRCN0000028463,501
5525,CGS001-501,501
5526,BRDN0001480516,501
5527,BRDN0001481389,501
5528,BRDN0001482870,501
5529,TRCN0000007308,1385
5530,TRCN0000007309,1385
5531,TRCN0000007310,1385
5532,CGS001-1385,1385
5533,BRDN0001483454,1385
5534,BRDN0001482495,1385
5535,BRDN0001487484,1385
5536,BRDN0001482707,1385
5537,BRDN0001487226,1385
5538,BRDN0001479675,1385
5539,TRCN0000343702,81533
5540,TRCN0000343700,81533
5541,TRCN0000343775,81533
5542,CGS001-81533,81533
5543,BRDN0003676804,81533
5544,BRDN0003490500,81533
5545,TRCN0000122920,9270
5546,TRCN0000319016,9270
5547,TRCN0000319088,9270
5548,CGS001-9270,9270
5549,BRDN0003578700,9270
5550,BRDN0003578215,9270
5551,TRCN0000060339,51599
5552,TRCN0000060340,51599
5553,TRCN0000060342,51599
5554,CGS001-51599,51599
5555,BRDN0001586495,51599
5556,BRDN0001582558,51599
5557,BRDN0001581584,51599
5558,TRCN0000001470,5607
5559,TRCN0000001466,5607
5560,TRCN0000001468,5607
5561,CGS001-5607,5607
5562,BRDN0001147422,5607
5563,BRDN0001147345,5607
5564,BRDN0001477921,5607
5565,BRDN0001477645,5607
5566,BRDN0001477926,5607
5567,BRDN0001147402,5607
5568,TRCN0000045603,51070
5569,TRCN0000045605,51070
5570,TRCN0000045607,51070
5571,CGS001-51070,51070
5572,BRDN0003579522,51070
5573,BRDN0003483013,51070
5574,TRCN0000001136,10285
5575,TRCN0000001137,10285
5576,TRCN0000001138,10285
5577,CGS001-10285,10285
5578,TRCN0000005222,25987
5579,TRCN0000005220,25987
5580,TRCN0000005221,25987
5581,CGS001-25987,25987
5582,BRDN0003579495,25987
5583,BRDN0003419333,25987
5584,BRDN0001499987,2113
5585,BRDN0001499990,2113
5586,BRDN0003228039,2113
5587,TRCN0000045999,5018
5588,TRCN0000046000,5018
5589,TRCN0000046002,5018
5590,CGS001-5018,5018
5591,BRDN0003481456,5018
5592,BRDN0003481463,5018
5593,TRCN0000004462,25976
5594,TRCN0000004463,25976
5595,TRCN0000004466,25976
5596,CGS001-25976,25976
5597,TRCN0000149550,1983
5598,TRCN0000338465,1983
5599,TRCN0000338532,1983
5600,CGS001-1983,1983
5601,BRDN0000582729,1983
5602,BRDN0000582723,1983
5603,TRCN0000036327,2222
5604,TRCN0000036324,2222
5605,TRCN0000036325,2222
5606,CGS001-2222,2222
5607,BRDN0001479800,2222
5608,BRDN0001490337,2222
5609,BRDN0001485027,2222
5610,TRCN0000020601,2958
5611,TRCN0000020602,2958
5612,CGS001-2958,2958
5613,TRCN0000020776,2961
5614,TRCN0000020777,2961
5615,TRCN0000020778,2961
5616,CGS001-2961,2961
5617,TRCN0000045743,55699
5618,TRCN0000045744,55699
5619,TRCN0000045745,55699
5620,CGS001-55699,55699
5621,TRCN0000116066,9926
5622,TRCN0000116062,9926
5623,TRCN0000116065,9926
5624,BRDN0003578729,9926
5625,BRDN0003577172,9926
5626,TRCN0000061971,9221
5627,TRCN0000061968,9221
5628,TRCN0000061970,9221
5629,CGS001-9221,9221
5630,BRDN0001498092,9221
5631,BRDN0001498047,9221
5632,BRDN0001519357,9221
5633,TRCN0000137707,51203
5634,TRCN0000138922,51203
5635,TRCN0000292376,51203
5636,CGS001-51203,51203
5637,BRDN0001499846,51203
5638,BRDN0001497984,51203
5639,BRDN0001498907,51203
5640,TRCN0000004428,9924
5641,TRCN0000004429,9924
5642,TRCN0000004430,9924
5643,CGS001-9924,9924
5644,BRDN0003577690,9924
5645,BRDN0003789282,9924
5646,BRDN0003578574,9924
5647,TRCN0000062904,10857
5648,TRCN0000062905,10857
5649,TRCN0000062907,10857
5650,CGS001-10857,10857
5651,BRDN0001480056,10857
5652,BRDN0001487795,10857
5653,BRDN0001484951,10857
5654,BRDN0001488113,10857
5655,BRDN0001486111,10857
5656,BRDN0001486571,10857
5657,TRCN0000018573,5092
5658,TRCN0000018571,5092
5659,TRCN0000018572,5092
5660,CGS001-5092,5092
5661,BRDN0003482246,5092
5662,BRDN0003491495,5092
5663,TRCN0000027240,8050
5664,TRCN0000027261,8050
5665,TRCN0000027287,8050
5666,CGS001-8050,8050
5667,TRCN0000138438,55620
5668,TRCN0000135154,55620
5669,TRCN0000136400,55620
5670,CGS001-55620,55620
5671,BRDN0003485558,55620
5672,BRDN0003483670,55620
5673,BRDN0001146812,7048
5674,BRDN0000735670,7048
5675,BRDN0001148563,7048
5676,BRDN0000735667,7048
5677,BRDN0001149310,7048
5678,BRDN0000735649,7048
5679,BRDN0000735587,7048
5680,TRCN0000052983,5427
5681,TRCN0000052984,5427
5682,TRCN0000052985,5427
5683,CGS001-5427,5427
5684,BRDN0001480895,5427
5685,BRDN0001481163,5427
5686,BRDN0001486116,5427
5687,TRCN0000026461,50814
5688,TRCN0000026431,50814
5689,TRCN0000026496,50814
5690,CGS001-50814,50814
5691,BRDN0001481365,50814
5692,BRDN0001484634,50814
5693,BRDN0001488582,50814
5694,TRCN0000005428,4864
5695,TRCN0000005430,4864
5696,TRCN0000005431,4864
5697,CGS001-4864,4864
5698,BRDN0001500221,4864
5699,BRDN0001501517,4864
5700,BRDN0001519675,4864
5701,TRCN0000062788,22908
5702,TRCN0000062790,22908
5703,TRCN0000062792,22908
5704,CGS001-22908,22908
5705,BRDN0002662533,22908
5706,BRDN0002661222,22908
5707,BRDN0002662103,22908
5708,BRDN0001056973,23512
5709,BRDN0001057661,23512
5710,BRDN0001056862,23512
5711,TRCN0000000618,780
5712,TRCN0000010084,780
5713,TRCN0000055436,780
5714,CGS001-780,780
5715,BRDN0001162484,780
5716,BRDN0001145659,780
5717,BRDN0001162509,780
5718,TRCN0000064432,2109
5719,TRCN0000064428,2109
5720,TRCN0000064430,2109
5721,CGS001-2109,2109
5722,BRDN0003293200,2109
5723,BRDN0003292213,2109
5724,TRCN0000323401,79850
5725,TRCN0000336562,79850
5726,TRCN0000336563,79850
5727,CGS001-79850,79850
5728,BRDN0003489854,79850
5729,BRDN0003490639,79850
5730,TRCN0000063983,9637
5731,TRCN0000063984,9637
5732,TRCN0000063986,9637
5733,CGS001-9637,9637
5734,BRDN0003676596,9637
5735,BRDN0003578210,9637
5736,TRCN0000107186,4616
5737,TRCN0000107185,4616
5738,TRCN0000107188,4616
5739,CGS001-4616,4616
5740,BRDN0001495883,4616
5741,BRDN0001497045,4616
5742,BRDN0001495026,4616
5743,BRDN0001495808,4616
5744,TRCN0000136480,63933
5745,BRDN0001519349,63933
5746,BRDN0001519079,63933
5747,BRDN0001501085,63933
5748,TRCN0000141247,9697
5749,TRCN0000142331,9697
5750,TRCN0000142389,9697
5751,CGS001-9697,9697
5752,BRDN0003789312,9697
5753,BRDN0003577396,9697
5754,BRDN0003579257,9697
5755,BRDN0003789313,9697
5756,TRCN0000043279,27032
5757,TRCN0000043280,27032
5758,TRCN0000043282,27032
5759,CGS001-27032,27032
5760,BRDN0001483322,27032
5761,BRDN0001487594,27032
5762,BRDN0001484171,27032
5763,TRCN0000000389,3815
5764,TRCN0000000390,3815
5765,TRCN0000000392,3815
5766,CGS001-3815,3815
5767,BRDN0001147662,3815
5768,BRDN0001054971,3815
5769,BRDN0000986696,3815
5770,BRDN0000986710,3815
5771,BRDN0001145740,3815
5772,TRCN0000003176,9181
5773,TRCN0000003173,9181
5774,TRCN0000003174,9181
5775,CGS001-9181,9181
5776,BRDN0001498903,9181
5777,BRDN0001503128,9181
5778,BRDN0001498307,9181
5779,TRCN0000029833,147179
5780,TRCN0000029829,147179
5781,TRCN0000029830,147179
5782,CGS001-147179,147179
5783,BRDN0003232762,147179
5784,BRDN0003232554,147179
5785,TRCN0000062768,54915
5786,TRCN0000062770,54915
5787,TRCN0000062771,54915
5788,BRDN0003482161,54915
5789,BRDN0003481311,54915
5790,TRCN0000013279,8804
5791,TRCN0000013278,8804
5792,TRCN0000013281,8804
5793,CGS001-8804,8804
5794,BRDN0001497414,8804
5795,BRDN0001504150,8804
5796,BRDN0001495742,8804
5797,TRCN0000045573,79947
5798,TRCN0000045575,79947
5799,TRCN0000045577,79947
5800,CGS001-79947,79947
5801,BRDN0002661270,79947
5802,BRDN0002661951,79947
5803,BRDN0002662932,79947
5804,TRCN0000117094,2037
5805,TRCN0000288853,2037
5806,TRCN0000288855,2037
5807,CGS001-2037,2037
5808,BRDN0003293208,2037
5809,BRDN0003292444,2037
5810,TRCN0000062350,1647
5811,TRCN0000062348,1647
5812,TRCN0000062351,1647
5813,CGS001-1647,1647
5814,BRDN0003292613,1647
5815,BRDN0003579981,1647
5816,TRCN0000005945,3308
5817,TRCN0000005946,3308
5818,BRDN0001480128,3312
5819,BRDN0001482998,3312
5820,BRDN0001486618,3312
5821,BRDN0001484088,3315
5822,BRDN0001487866,3315
5823,BRDN0001485034,3315
5824,BRDN0003228174,3329
5825,BRDN0003228231,3329
5826,BRDN0003480596,3486
5827,BRDN0003491206,3486
5828,BRDN0001562826,3454
5829,BRDN0001562531,3454
5830,BRDN0001562815,3454
5831,BRDN0001563060,3454
5832,BRDN0001562482,3454
5833,TRCN0000072513,7866
5834,TRCN0000072514,7866
5835,TRCN0000072516,7866
5836,CGS001-7866,7866
5837,TRCN0000035269,23463
5838,TRCN0000035272,23463
5839,TRCN0000035273,23463
5840,CGS001-23463,23463
5841,TRCN0000006197,5257
5842,TRCN0000006199,5257
5843,TRCN0000006200,5257
5844,CGS001-5257,5257
5845,BRDN0001148967,5257
5846,BRDN0001144975,5257
5847,BRDN0001149204,5257
5848,BRDN0003419332,23368
5849,BRDN0003492610,23368
5850,BRDN0001052151,5788
5851,BRDN0001052143,5788
5852,BRDN0003228141,5788
5853,BRDN0003227902,5788
5854,TRCN0000002857,5792
5855,TRCN0000002855,5792
5856,TRCN0000002858,5792
5857,CGS001-5792,5792
5858,TRCN0000002873,5796
5859,TRCN0000002874,5796
5860,TRCN0000002877,5796
5861,CGS001-5796,5796
5862,BRDN0000585003,5796
5863,BRDN0000585119,5796
5864,TRCN0000002247,7016
5865,TRCN0000002248,7016
5866,TRCN0000002251,7016
5867,CGS001-7016,7016
5868,BRDN0001487046,7016
5869,BRDN0001145109,7016
5870,BRDN0001149431,7016
5871,TRCN0000064675,7264
5872,TRCN0000064673,7264
5873,TRCN0000064674,7264
5874,CGS001-7264,7264
5875,BRDN0001482596,7264
5876,BRDN0001479983,7264
5877,BRDN0001480162,7264
5878,TRCN0000061938,23647
5879,TRCN0000061942,23647
5880,BRDN0003418877,23647
5881,BRDN0003419389,23647
5882,BRDN0000579870,8061
5883,BRDN0000579763,8061
5884,TRCN0000010390,4609
5885,TRCN0000039639,4609
5886,TRCN0000039640,4609
5887,TRCN0000039641,4609
5888,TRCN0000039642,4609
5889,TRCN0000039638,4609
5890,TRCN0000312628,4609
5891,TRCN0000312581,4609
5892,TRCN0000327647,4609
5893,TRCN0000010391,4609
5894,TRCN0000010389,4609
5895,TRCN0000312579,4609
5896,TRCN0000312580,4609
5897,TRCN0000344503,4609
5898,TRCN0000353004,4609
5899,CGS001-4609,4609
5900,BRDN0000986555,4609
5901,BRDN0000986626,4609
5902,BRDN0001065560,4609
5903,TRCN0000000053,10921
5904,TRCN0000000049,10921
5905,TRCN0000000052,10921
5906,CGS001-10921,10921
5907,BRDN0003229195,10921
5908,BRDN0003462400,10921
