gene,relationship,MF
3592,GpMF,GO:0005125
80853,GpMF,GO:0035064
859,GpMF,GO:0050998
80854,GpMF,GO:0003682
170463,GpMF,GO:0003697
7532,GpMF,GO:0019887
79947,GpMF,GO:0002094
8425,GpMF,GO:0004674
170384,GpMF,GO:0016757
93107,GpMF,GO:0015267
4329,GpMF,GO:0016788
89782,GpMF,GO:0070011
226,GpMF,GO:0008092
27035,GpMF,GO:0017048
80243,GpMF,GO:0008047
1147,GpMF,GO:0008384
353174,GpMF,GO:0008227
257240,GpMF,GO:0019787
55201,GpMF,GO:0051015
548313,GpMF,GO:0003714
783,GpMF,GO:0005245
8544,GpMF,GO:0016701
57419,GpMF,GO:0022804
23287,GpMF,GO:0008092
79587,GpMF,GO:0004812
84749,GpMF,GO:0008233
51176,GpMF,GO:0030284
2876,GpMF,GO:0019904
51373,GpMF,GO:0019843
23406,GpMF,GO:0008092
25769,GpMF,GO:0022838
115024,GpMF,GO:0042578
6890,GpMF,GO:0016820
10526,GpMF,GO:0017016
1195,GpMF,GO:0016301
6908,GpMF,GO:0001103
2648,GpMF,GO:0003712
79365,GpMF,GO:0000981
390927,GpMF,GO:0000977
5396,GpMF,GO:0003713
10640,GpMF,GO:0047485
7341,GpMF,GO:0015459
1824,GpMF,GO:0098632
10208,GpMF,GO:0070011
1616,GpMF,GO:0000989
65008,GpMF,GO:0003735
2846,GpMF,GO:0070915
2696,GpMF,GO:0017046
8648,GpMF,GO:0030374
163404,GpMF,GO:0016788
55186,GpMF,GO:0015605
55435,GpMF,GO:0032403
285641,GpMF,GO:0005280
10667,GpMF,GO:0016876
8532,GpMF,GO:0070008
8850,GpMF,GO:0001012
11277,GpMF,GO:0008296
652991,GpMF,GO:0000989
6205,GpMF,GO:0003735
22921,GpMF,GO:0016491
948,GpMF,GO:0050431
29127,GpMF,GO:0019900
22934,GpMF,GO:0016853
3764,GpMF,GO:0015079
5333,GpMF,GO:0004435
516,GpMF,GO:0015077
26508,GpMF,GO:0000982
5456,GpMF,GO:0001067
24145,GpMF,GO:0022857
51084,GpMF,GO:0042803
80243,GpMF,GO:0060589
10060,GpMF,GO:0015399
6323,GpMF,GO:0005216
9910,GpMF,GO:0051020
10763,GpMF,GO:0019215
10670,GpMF,GO:0042803
54657,GpMF,GO:0016757
92597,GpMF,GO:0030234
4991,GpMF,GO:0004930
292,GpMF,GO:0015205
8705,GpMF,GO:0016758
2022,GpMF,GO:0030246
4286,GpMF,GO:0001012
1787,GpMF,GO:0003886
382,GpMF,GO:0016462
1106,GpMF,GO:0016818
388552,GpMF,GO:0022857
83479,GpMF,GO:0016817
81609,GpMF,GO:0035091
116832,GpMF,GO:0003735
10891,GpMF,GO:0031490
4983,GpMF,GO:0030695
143244,GpMF,GO:0043021
11098,GpMF,GO:0070011
11284,GpMF,GO:0042578
6531,GpMF,GO:0005326
9325,GpMF,GO:0000988
2071,GpMF,GO:0070035
7188,GpMF,GO:0004842
9440,GpMF,GO:0001104
94239,GpMF,GO:0046982
4139,GpMF,GO:0070300
8811,GpMF,GO:0033218
4356,GpMF,GO:0016776
5609,GpMF,GO:0016301
1062,GpMF,GO:0032403
2237,GpMF,GO:0004529
285195,GpMF,GO:0015298
8639,GpMF,GO:0046982
5894,GpMF,GO:0019901
4808,GpMF,GO:0001085
2911,GpMF,GO:0008066
9311,GpMF,GO:0022834
414301,GpMF,GO:0008233
200909,GpMF,GO:0015075
266740,GpMF,GO:0070491
9733,GpMF,GO:0030621
6850,GpMF,GO:0005057
54840,GpMF,GO:0008409
9945,GpMF,GO:0030246
3134,GpMF,GO:0033218
10062,GpMF,GO:0001067
6447,GpMF,GO:0032561
2559,GpMF,GO:0022838
4306,GpMF,GO:0008289
1388,GpMF,GO:0001067
79039,GpMF,GO:0042623
10434,GpMF,GO:0016790
51084,GpMF,GO:0070403
1763,GpMF,GO:0016818
1339,GpMF,GO:0015002
117247,GpMF,GO:0008509
4012,GpMF,GO:0070011
8243,GpMF,GO:0036033
2101,GpMF,GO:0000982
5903,GpMF,GO:0017016
169611,GpMF,GO:0050840
5311,GpMF,GO:0015276
51564,GpMF,GO:0019213
471,GpMF,GO:0016741
51763,GpMF,GO:0034594
1474,GpMF,GO:0061135
5028,GpMF,GO:0031685
1183,GpMF,GO:0008308
533,GpMF,GO:0036442
5292,GpMF,GO:0016301
2781,GpMF,GO:0016817
5914,GpMF,GO:0003707
142827,GpMF,GO:0019001
27012,GpMF,GO:0022803
643338,GpMF,GO:0017048
1408,GpMF,GO:0000988
27232,GpMF,GO:0016594
55897,GpMF,GO:1990837
284111,GpMF,GO:0015291
164237,GpMF,GO:0030234
24148,GpMF,GO:0000989
92291,GpMF,GO:0008233
5787,GpMF,GO:0019198
8651,GpMF,GO:0030234
2764,GpMF,GO:0019210
284129,GpMF,GO:0015291
8861,GpMF,GO:0000976
26525,GpMF,GO:0019838
57589,GpMF,GO:0005088
140469,GpMF,GO:0016818
152006,GpMF,GO:0004842
1311,GpMF,GO:0043394
9963,GpMF,GO:0015291
822,GpMF,GO:0008092
1030,GpMF,GO:0019900
6692,GpMF,GO:0004866
58524,GpMF,GO:0000975
29895,GpMF,GO:0008307
23011,GpMF,GO:0016817
4595,GpMF,GO:0032404
80119,GpMF,GO:0051880
3769,GpMF,GO:0022891
253017,GpMF,GO:0016491
6510,GpMF,GO:0015081
53919,GpMF,GO:0022857
65977,GpMF,GO:0035091
1991,GpMF,GO:0008236
7957,GpMF,GO:0001871
26000,GpMF,GO:0030695
1233,GpMF,GO:0004896
4735,GpMF,GO:0032947
2969,GpMF,GO:0019900
339105,GpMF,GO:0004252
3778,GpMF,GO:0015269
23236,GpMF,GO:1901981
4804,GpMF,GO:0031267
7174,GpMF,GO:0008240
3717,GpMF,GO:0042169
344018,GpMF,GO:0001159
8728,GpMF,GO:0004222
254773,GpMF,GO:0004553
4204,GpMF,GO:0003714
5594,GpMF,GO:0019901
2019,GpMF,GO:0000982
10287,GpMF,GO:0019904
84867,GpMF,GO:0019900
9692,GpMF,GO:0004549
114928,GpMF,GO:0042277
10419,GpMF,GO:0008469
155066,GpMF,GO:0016887
10692,GpMF,GO:0004930
26258,GpMF,GO:0051015
27345,GpMF,GO:0022857
1069,GpMF,GO:0008092
79075,GpMF,GO:0016817
4318,GpMF,GO:0005518
342184,GpMF,GO:0003779
5604,GpMF,GO:0019901
84678,GpMF,GO:0019843
23647,GpMF,GO:0005543
10283,GpMF,GO:0003755
1160,GpMF,GO:0016775
9610,GpMF,GO:0005096
9077,GpMF,GO:0019001
1362,GpMF,GO:0070011
5395,GpMF,GO:0030983
3512,GpMF,GO:0019862
5795,GpMF,GO:0004725
3717,GpMF,GO:0004715
79823,GpMF,GO:0008168
7429,GpMF,GO:0004866
92291,GpMF,GO:0004175
1488,GpMF,GO:0051287
80727,GpMF,GO:0008509
5721,GpMF,GO:0030234
23019,GpMF,GO:0035257
5978,GpMF,GO:0046873
54583,GpMF,GO:0043177
10087,GpMF,GO:0097001
7975,GpMF,GO:0000981
84679,GpMF,GO:0015299
139596,GpMF,GO:0005525
921,GpMF,GO:0005044
81614,GpMF,GO:0015075
5045,GpMF,GO:0043121
219482,GpMF,GO:0004930
8361,GpMF,GO:0032451
10955,GpMF,GO:0022889
2566,GpMF,GO:0022803
2741,GpMF,GO:0015075
2260,GpMF,GO:0005007
2917,GpMF,GO:0005261
3973,GpMF,GO:0001653
115111,GpMF,GO:0019531
9921,GpMF,GO:0000975
10399,GpMF,GO:1990782
181,GpMF,GO:0005184
7054,GpMF,GO:0016597
8131,GpMF,GO:0060589
223082,GpMF,GO:0061630
513,GpMF,GO:0017111
57657,GpMF,GO:0022803
59082,GpMF,GO:0004869
8200,GpMF,GO:0008083
57402,GpMF,GO:0005126
144203,GpMF,GO:0004857
669,GpMF,GO:0016791
1140,GpMF,GO:0015267
81035,GpMF,GO:0005534
55811,GpMF,GO:0030145
23443,GpMF,GO:0015605
5069,GpMF,GO:0070011
222894,GpMF,GO:0001067
27243,GpMF,GO:0070405
4193,GpMF,GO:0004842
474,GpMF,GO:0001067
9422,GpMF,GO:0000977
28951,GpMF,GO:0019887
56924,GpMF,GO:0051020
493829,GpMF,GO:0044390
79849,GpMF,GO:0016248
283514,GpMF,GO:0061630
6469,GpMF,GO:0005509
56052,GpMF,GO:0016757
6199,GpMF,GO:0004674
80709,GpMF,GO:0000978
65267,GpMF,GO:0019869
8575,GpMF,GO:0030234
4223,GpMF,GO:0000987
1459,GpMF,GO:0004672
23410,GpMF,GO:0034979
4308,GpMF,GO:0022890
23035,GpMF,GO:0016788
414301,GpMF,GO:0070011
7289,GpMF,GO:0005543
164045,GpMF,GO:0017111
6770,GpMF,GO:0005496
3187,GpMF,GO:0008187
2104,GpMF,GO:0003708
3484,GpMF,GO:0031995
9582,GpMF,GO:0047844
7431,GpMF,GO:0097110
1634,GpMF,GO:0032403
2035,GpMF,GO:0008289
27030,GpMF,GO:0019237
2966,GpMF,GO:0008094
4316,GpMF,GO:0005539
1968,GpMF,GO:0003924
93343,GpMF,GO:0017124
65012,GpMF,GO:0015116
5551,GpMF,GO:0022857
4842,GpMF,GO:0046870
10008,GpMF,GO:0005244
9073,GpMF,GO:0005198
9377,GpMF,GO:0016675
8884,GpMF,GO:0046873
129446,GpMF,GO:0003779
7155,GpMF,GO:0016853
11136,GpMF,GO:0046943
112714,GpMF,GO:0005198
2064,GpMF,GO:0043125
9669,GpMF,GO:0032561
5270,GpMF,GO:0008201
2100,GpMF,GO:0048019
3482,GpMF,GO:0016772
6521,GpMF,GO:0099516
154214,GpMF,GO:0044390
3516,GpMF,GO:0001077
1137,GpMF,GO:0042166
90,GpMF,GO:0005025
79800,GpMF,GO:0000975
51715,GpMF,GO:0017111
5602,GpMF,GO:0004672
1512,GpMF,GO:0032393
121536,GpMF,GO:0000975
8428,GpMF,GO:0004672
23031,GpMF,GO:0016772
6523,GpMF,GO:0005412
204851,GpMF,GO:0016301
55151,GpMF,GO:0005216
64746,GpMF,GO:0050662
2194,GpMF,GO:0050662
81846,GpMF,GO:0019208
489,GpMF,GO:0016887
3052,GpMF,GO:0016829
9091,GpMF,GO:0008194
54899,GpMF,GO:0008289
55695,GpMF,GO:0008168
7222,GpMF,GO:0005261
1124,GpMF,GO:0030695
462,GpMF,GO:0030234
1660,GpMF,GO:0008094
7412,GpMF,GO:0016638
79618,GpMF,GO:0016779
23234,GpMF,GO:0031072
4222,GpMF,GO:0044212
2566,GpMF,GO:0005254
83746,GpMF,GO:0035064
3068,GpMF,GO:0001221
7026,GpMF,GO:0005501
7273,GpMF,GO:0002020
5311,GpMF,GO:0005267
653,GpMF,GO:0005125
85413,GpMF,GO:0008028
259232,GpMF,GO:0015075
206338,GpMF,GO:0033218
150160,GpMF,GO:0046873
9573,GpMF,GO:0005125
55554,GpMF,GO:0070011
23462,GpMF,GO:0003690
6533,GpMF,GO:0008324
5469,GpMF,GO:0000989
64005,GpMF,GO:0005547
10413,GpMF,GO:1990837
64072,GpMF,GO:0005509
2664,GpMF,GO:0031267
9114,GpMF,GO:0015075
3357,GpMF,GO:0099589
10477,GpMF,GO:0061650
154807,GpMF,GO:0016614
284217,GpMF,GO:0046625
81029,GpMF,GO:0001664
6529,GpMF,GO:0046943
57657,GpMF,GO:0022836
56924,GpMF,GO:0017016
22994,GpMF,GO:0042803
10808,GpMF,GO:0043014
285367,GpMF,GO:0016866
139135,GpMF,GO:0001223
26548,GpMF,GO:0032403
59284,GpMF,GO:0022836
4898,GpMF,GO:0070011
340024,GpMF,GO:0015081
1973,GpMF,GO:0016887
55509,GpMF,GO:0001159
134860,GpMF,GO:0001594
23155,GpMF,GO:0022803
64116,GpMF,GO:0022891
156,GpMF,GO:0047696
5069,GpMF,GO:0004222
401667,GpMF,GO:0004984
6546,GpMF,GO:0022890
6532,GpMF,GO:0015075
2948,GpMF,GO:1900750
6329,GpMF,GO:0015267
56288,GpMF,GO:0035091
23512,GpMF,GO:0008168
3642,GpMF,GO:0000975
7139,GpMF,GO:0016818
6095,GpMF,GO:0098531
50508,GpMF,GO:0050664
7319,GpMF,GO:0061650
4708,GpMF,GO:0016491
1108,GpMF,GO:0000978
23195,GpMF,GO:0016462
27079,GpMF,GO:0009982
6342,GpMF,GO:0033293
1842,GpMF,GO:0008201
127544,GpMF,GO:0019787
10873,GpMF,GO:0016829
8013,GpMF,GO:0000977
7429,GpMF,GO:0061135
7415,GpMF,GO:0031625
10432,GpMF,GO:0003712
9957,GpMF,GO:0034483
5350,GpMF,GO:0016247
388125,GpMF,GO:0005544
23512,GpMF,GO:0016741
10044,GpMF,GO:0030674
9914,GpMF,GO:0042623
64848,GpMF,GO:0070063
1933,GpMF,GO:0008135
63893,GpMF,GO:0004842
4946,GpMF,GO:0042979
204219,GpMF,GO:0050291
10242,GpMF,GO:0022890
4734,GpMF,GO:0061630
129807,GpMF,GO:0052794
5272,GpMF,GO:0002020
480,GpMF,GO:0016462
64081,GpMF,GO:0016853
84451,GpMF,GO:0042803
1514,GpMF,GO:0004175
9114,GpMF,GO:0042625
84109,GpMF,GO:0004983
6478,GpMF,GO:0031624
8841,GpMF,GO:0000988
5903,GpMF,GO:0016859
1591,GpMF,GO:0070576
4824,GpMF,GO:1990837
308,GpMF,GO:0033218
55605,GpMF,GO:0017111
6386,GpMF,GO:0042803
1022,GpMF,GO:0016818
3835,GpMF,GO:0016818
8671,GpMF,GO:0022890
23657,GpMF,GO:0022891
7704,GpMF,GO:0000977
7784,GpMF,GO:0015075
5176,GpMF,GO:0004866
152110,GpMF,GO:0004672
54704,GpMF,GO:0004724
1134,GpMF,GO:0005230
4832,GpMF,GO:0019205
26610,GpMF,GO:0016747
58,GpMF,GO:0043531
6535,GpMF,GO:0008324
23420,GpMF,GO:0030246
6346,GpMF,GO:0005126
11314,GpMF,GO:0008429
388323,GpMF,GO:0005319
11309,GpMF,GO:0015347
9631,GpMF,GO:0017056
162655,GpMF,GO:0000987
347734,GpMF,GO:0015211
8798,GpMF,GO:0004713
221074,GpMF,GO:0015075
1857,GpMF,GO:0008013
8826,GpMF,GO:0005509
5817,GpMF,GO:0001618
10055,GpMF,GO:0046982
5048,GpMF,GO:0045502
9379,GpMF,GO:0016247
10057,GpMF,GO:0008514
1482,GpMF,GO:0001228
10344,GpMF,GO:0001664
284390,GpMF,GO:0000989
23235,GpMF,GO:0016773
2556,GpMF,GO:0008509
8996,GpMF,GO:0032813
26995,GpMF,GO:0009982
5575,GpMF,GO:0004860
5066,GpMF,GO:0016842
1108,GpMF,GO:0003678
3654,GpMF,GO:0004842
140880,GpMF,GO:0030414
10300,GpMF,GO:0032403
2875,GpMF,GO:0047635
948,GpMF,GO:0038187
390980,GpMF,GO:0001067
11060,GpMF,GO:0001190
55269,GpMF,GO:0044212
89801,GpMF,GO:0030247
50852,GpMF,GO:1990782
9049,GpMF,GO:0051082
8174,GpMF,GO:0005178
8925,GpMF,GO:0005086
6526,GpMF,GO:0015166
480,GpMF,GO:0016887
5431,GpMF,GO:0016772
80776,GpMF,GO:0015631
558,GpMF,GO:0016301
79345,GpMF,GO:0004984
399687,GpMF,GO:0003779
669,GpMF,GO:0034416
57085,GpMF,GO:0001595
127124,GpMF,GO:0022857
2692,GpMF,GO:0004930
10538,GpMF,GO:0001067
80764,GpMF,GO:0019904
857,GpMF,GO:0097371
55589,GpMF,GO:0030234
8975,GpMF,GO:0036459
23508,GpMF,GO:0005528
219931,GpMF,GO:0015267
27349,GpMF,GO:0004314
4624,GpMF,GO:0005516
10369,GpMF,GO:0015075
90423,GpMF,GO:0016818
11337,GpMF,GO:0015631
23457,GpMF,GO:0015198
8864,GpMF,GO:0000988
653361,GpMF,GO:0050664
1385,GpMF,GO:0001190
10691,GpMF,GO:0001228
1510,GpMF,GO:0070011
376132,GpMF,GO:0008092
357,GpMF,GO:0003779
779,GpMF,GO:0005245
23678,GpMF,GO:0017081
5916,GpMF,GO:0001067
219333,GpMF,GO:0036459
157855,GpMF,GO:0022803
6335,GpMF,GO:0046873
134266,GpMF,GO:0042803
2158,GpMF,GO:0070011
3020,GpMF,GO:0042393
81616,GpMF,GO:0016788
28227,GpMF,GO:0004721
6547,GpMF,GO:0022891
786,GpMF,GO:0022832
9669,GpMF,GO:0016817
80142,GpMF,GO:0016491
5917,GpMF,GO:0034618
116369,GpMF,GO:0022891
6327,GpMF,GO:0005272
221002,GpMF,GO:0005085
22933,GpMF,GO:0034739
1022,GpMF,GO:0016887
11135,GpMF,GO:0008047
10816,GpMF,GO:0004866
7818,GpMF,GO:0005198
10093,GpMF,GO:0003779
2909,GpMF,GO:0060589
5699,GpMF,GO:0004298
64789,GpMF,GO:0008297
81607,GpMF,GO:0050839
55190,GpMF,GO:0008486
11176,GpMF,GO:0044212
151195,GpMF,GO:0019900
9381,GpMF,GO:0032403
4361,GpMF,GO:0004520
80142,GpMF,GO:0009055
91683,GpMF,GO:0008289
825,GpMF,GO:0055103
27301,GpMF,GO:0004519
6389,GpMF,GO:0016491
65012,GpMF,GO:0019531
6865,GpMF,GO:0004930
6535,GpMF,GO:0015291
3064,GpMF,GO:0045502
25788,GpMF,GO:0017111
3084,GpMF,GO:0019900
5352,GpMF,GO:0043177
4856,GpMF,GO:0050839
162515,GpMF,GO:0015293
23109,GpMF,GO:0001012
6564,GpMF,GO:0008324
5578,GpMF,GO:0010857
7042,GpMF,GO:0004702
100288687,GpMF,GO:0001067
904,GpMF,GO:0070063
3084,GpMF,GO:0030971
255877,GpMF,GO:0000975
9501,GpMF,GO:0017016
5457,GpMF,GO:0001158
390093,GpMF,GO:0004930
5300,GpMF,GO:0051219
27032,GpMF,GO:0015410
1030,GpMF,GO:0019207
80224,GpMF,GO:0051539
2565,GpMF,GO:0008509
22992,GpMF,GO:0032452
4343,GpMF,GO:0017111
8932,GpMF,GO:0000987
200909,GpMF,GO:0005230
2899,GpMF,GO:0005216
79872,GpMF,GO:0061659
127544,GpMF,GO:0016874
4807,GpMF,GO:0001228
1108,GpMF,GO:0031492
6526,GpMF,GO:0022857
55749,GpMF,GO:0003714
7094,GpMF,GO:0050839
3301,GpMF,GO:0051082
6696,GpMF,GO:0050840
2691,GpMF,GO:0005179
26284,GpMF,GO:0043021
4688,GpMF,GO:0009055
9693,GpMF,GO:0030551
5144,GpMF,GO:0030551
93129,GpMF,GO:0015085
3627,GpMF,GO:1901681
56950,GpMF,GO:0016741
55692,GpMF,GO:0019904
390168,GpMF,GO:0004930
8398,GpMF,GO:0016298
100125288,GpMF,GO:1990837
2981,GpMF,GO:0030249
25973,GpMF,GO:0016876
9217,GpMF,GO:0032403
256987,GpMF,GO:0022891
4624,GpMF,GO:0016817
467,GpMF,GO:0000989
23057,GpMF,GO:0000309
10655,GpMF,GO:0000977
9896,GpMF,GO:0004438
5600,GpMF,GO:0016301
9992,GpMF,GO:0015077
1198,GpMF,GO:0004674
10368,GpMF,GO:0005245
800,GpMF,GO:0005523
3267,GpMF,GO:0030695
26133,GpMF,GO:0019902
3508,GpMF,GO:0004003
5190,GpMF,GO:0016817
10068,GpMF,GO:0030545
8883,GpMF,GO:0019781
5819,GpMF,GO:0042803
5685,GpMF,GO:0004175
653464,GpMF,GO:0017016
64780,GpMF,GO:0016705
64084,GpMF,GO:0005509
7442,GpMF,GO:0015075
22882,GpMF,GO:0003714
117144,GpMF,GO:0005244
10383,GpMF,GO:0003924
3770,GpMF,GO:0022857
202559,GpMF,GO:0008187
127124,GpMF,GO:0015405
4988,GpMF,GO:0042923
57130,GpMF,GO:0016887
2516,GpMF,GO:0000988
27102,GpMF,GO:0042803
5786,GpMF,GO:0019198
5071,GpMF,GO:0044212
54820,GpMF,GO:0019904
28988,GpMF,GO:0008047
59341,GpMF,GO:0005261
50487,GpMF,GO:0016788
7414,GpMF,GO:0050839
6891,GpMF,GO:0042626
25921,GpMF,GO:0019706
6305,GpMF,GO:0004721
79109,GpMF,GO:0035091
6843,GpMF,GO:0000149
137075,GpMF,GO:0005198
1278,GpMF,GO:0046332
10128,GpMF,GO:0015631
63876,GpMF,GO:0003785
57695,GpMF,GO:0019900
79705,GpMF,GO:0019001
6550,GpMF,GO:0015075
23531,GpMF,GO:0016772
2264,GpMF,GO:0005539
84701,GpMF,GO:0016491
472,GpMF,GO:0004677
10170,GpMF,GO:0004745
30000,GpMF,GO:0031267
8876,GpMF,GO:0016811
8835,GpMF,GO:0004857
57591,GpMF,GO:0001191
54206,GpMF,GO:0019904
11075,GpMF,GO:0008092
4520,GpMF,GO:0001077
6199,GpMF,GO:0016772
7018,GpMF,GO:0008198
4091,GpMF,GO:0000978
1144,GpMF,GO:0022834
140690,GpMF,GO:0001012
3303,GpMF,GO:0031625
29985,GpMF,GO:0008324
3769,GpMF,GO:0015267
646643,GpMF,GO:0016301
9312,GpMF,GO:0005261
4706,GpMF,GO:0043177
23769,GpMF,GO:0019210
92259,GpMF,GO:0005198
64094,GpMF,GO:1901681
5105,GpMF,GO:0016829
2737,GpMF,GO:0003682
10915,GpMF,GO:0003714
255239,GpMF,GO:0004672
1409,GpMF,GO:0005198
364,GpMF,GO:0042887
7514,GpMF,GO:0019904
64789,GpMF,GO:0045145
4692,GpMF,GO:0043015
2554,GpMF,GO:0022891
9734,GpMF,GO:0032041
364,GpMF,GO:1901618
1606,GpMF,GO:0016773
111,GpMF,GO:0016829
9037,GpMF,GO:0030215
256987,GpMF,GO:0015075
5651,GpMF,GO:0038024
57546,GpMF,GO:0004721
89932,GpMF,GO:0008237
60495,GpMF,GO:0016798
4632,GpMF,GO:0008307
683,GpMF,GO:0003953
1812,GpMF,GO:0001664
2200,GpMF,GO:0005178
10825,GpMF,GO:0004308
81930,GpMF,GO:0042623
130,GpMF,GO:0016614
50674,GpMF,GO:0001227
10170,GpMF,GO:0047035
1761,GpMF,GO:0001067
23171,GpMF,GO:0016614
5210,GpMF,GO:0016788
55798,GpMF,GO:0008757
10594,GpMF,GO:0030620
78986,GpMF,GO:0004721
3787,GpMF,GO:0008324
8543,GpMF,GO:0044212
11136,GpMF,GO:1901682
161882,GpMF,GO:0000981
2697,GpMF,GO:0005243
10753,GpMF,GO:0004175
1746,GpMF,GO:0000981
23460,GpMF,GO:0042626
8846,GpMF,GO:0004536
1015,GpMF,GO:0015322
10919,GpMF,GO:0016279
85360,GpMF,GO:0030695
4792,GpMF,GO:0044389
7444,GpMF,GO:0004674
339977,GpMF,GO:0030234
254225,GpMF,GO:0016874
6262,GpMF,GO:0022803
9540,GpMF,GO:0048038
8973,GpMF,GO:0022803
3758,GpMF,GO:0015075
391253,GpMF,GO:0030234
5927,GpMF,GO:0000988
6318,GpMF,GO:0002020
10856,GpMF,GO:0001047
391004,GpMF,GO:0035257
4899,GpMF,GO:0001077
259,GpMF,GO:0019855
329,GpMF,GO:0030234
84056,GpMF,GO:0017111
8655,GpMF,GO:0030235
10351,GpMF,GO:0016887
7471,GpMF,GO:0048018
347732,GpMF,GO:0022803
8748,GpMF,GO:0008233
5906,GpMF,GO:0032403
116412,GpMF,GO:0000976
147968,GpMF,GO:0070011
6518,GpMF,GO:1901476
3133,GpMF,GO:0042605
4043,GpMF,GO:0030545
41,GpMF,GO:0015276
9265,GpMF,GO:0005543
8896,GpMF,GO:0000988
389840,GpMF,GO:0004674
7074,GpMF,GO:0008289
89869,GpMF,GO:0005509
283237,GpMF,GO:0016853
51256,GpMF,GO:0031267
63925,GpMF,GO:0003690
1381,GpMF,GO:0019842
10217,GpMF,GO:0042578
5174,GpMF,GO:0030165
23,GpMF,GO:0043022
54948,GpMF,GO:0003735
86,GpMF,GO:0000976
805,GpMF,GO:0019208
255488,GpMF,GO:0004842
6601,GpMF,GO:0031490
80834,GpMF,GO:0033041
2150,GpMF,GO:0001653
56990,GpMF,GO:0005198
6317,GpMF,GO:0002020
226,GpMF,GO:0030246
51611,GpMF,GO:0008757
3082,GpMF,GO:0070011
9743,GpMF,GO:0030695
2993,GpMF,GO:0001618
3643,GpMF,GO:0019001
81168,GpMF,GO:0004984
30849,GpMF,GO:0004672
10972,GpMF,GO:0032403
89874,GpMF,GO:0005198
65080,GpMF,GO:0004525
148979,GpMF,GO:0001067
339344,GpMF,GO:1990837
115362,GpMF,GO:0019001
3028,GpMF,GO:0035258
7421,GpMF,GO:0051427
6339,GpMF,GO:0022857
3074,GpMF,GO:0004553
3821,GpMF,GO:0030246
4846,GpMF,GO:0005506
36,GpMF,GO:0050662
5470,GpMF,GO:0019900
4118,GpMF,GO:0019911
6752,GpMF,GO:0042277
2649,GpMF,GO:0000987
2664,GpMF,GO:0051020
5458,GpMF,GO:0000977
3612,GpMF,GO:0031420
10844,GpMF,GO:0043015
7407,GpMF,GO:0002161
26191,GpMF,GO:0042578
100133941,GpMF,GO:0030234
345,GpMF,GO:0008289
11283,GpMF,GO:0016712
286187,GpMF,GO:0003779
55810,GpMF,GO:0000981
92235,GpMF,GO:0042578
51341,GpMF,GO:0001067
10825,GpMF,GO:0052795
984,GpMF,GO:0004693
138151,GpMF,GO:0000978
6005,GpMF,GO:0022857
23304,GpMF,GO:0031406
25782,GpMF,GO:0005096
8471,GpMF,GO:0043548
51176,GpMF,GO:0000982
4342,GpMF,GO:0004702
147657,GpMF,GO:0000977
890,GpMF,GO:0019901
513,GpMF,GO:0042623
2778,GpMF,GO:0016829
3742,GpMF,GO:0022857
9498,GpMF,GO:0022857
9152,GpMF,GO:0022804
4835,GpMF,GO:0016655
5533,GpMF,GO:0004721
2637,GpMF,GO:0000977
165545,GpMF,GO:0070035
5611,GpMF,GO:0004860
51479,GpMF,GO:1901981
4692,GpMF,GO:0001077
5602,GpMF,GO:0016772
4762,GpMF,GO:0070888
5423,GpMF,GO:0008017
2692,GpMF,GO:0042277
1109,GpMF,GO:0016655
114609,GpMF,GO:0035663
2355,GpMF,GO:0000987
64005,GpMF,GO:0003774
55636,GpMF,GO:0000976
4762,GpMF,GO:0044212
7407,GpMF,GO:0016788
441509,GpMF,GO:0030594
2346,GpMF,GO:0033218
128344,GpMF,GO:0008092
272,GpMF,GO:0016814
4087,GpMF,GO:0003690
7355,GpMF,GO:0015294
5309,GpMF,GO:0000982
7139,GpMF,GO:0060090
9110,GpMF,GO:0016788
390038,GpMF,GO:0004930
1318,GpMF,GO:0046915
84504,GpMF,GO:0001078
6910,GpMF,GO:1990837
51701,GpMF,GO:0008134
7421,GpMF,GO:0000975
4179,GpMF,GO:0004175
1482,GpMF,GO:0010736
90141,GpMF,GO:0005509
50846,GpMF,GO:0008233
5408,GpMF,GO:0004806
157922,GpMF,GO:0008092
9788,GpMF,GO:0003779
157922,GpMF,GO:0008017
1536,GpMF,GO:0046982
79077,GpMF,GO:0047429
170302,GpMF,GO:0000977
7133,GpMF,GO:0005035
9967,GpMF,GO:0035257
8784,GpMF,GO:0005031
25970,GpMF,GO:0035591
27297,GpMF,GO:0016779
402,GpMF,GO:0060589
10725,GpMF,GO:1990837
6545,GpMF,GO:0015075
6555,GpMF,GO:0022857
55129,GpMF,GO:0005229
8091,GpMF,GO:0032403
343450,GpMF,GO:0005267
54862,GpMF,GO:0001227
157855,GpMF,GO:0022891
5929,GpMF,GO:0008276
10001,GpMF,GO:0001191
3821,GpMF,GO:0003823
2556,GpMF,GO:0005254
5224,GpMF,GO:0016853
5034,GpMF,GO:0051213
898,GpMF,GO:0035258
348980,GpMF,GO:0015077
29966,GpMF,GO:0005516
115727,GpMF,GO:0008289
911,GpMF,GO:0030881
57455,GpMF,GO:0004527
2625,GpMF,GO:0000988
64386,GpMF,GO:0005509
147657,GpMF,GO:0044212
120227,GpMF,GO:0004497
3929,GpMF,GO:0001530
9992,GpMF,GO:0015267
1584,GpMF,GO:0004497
6688,GpMF,GO:0001158
5163,GpMF,GO:0016772
22918,GpMF,GO:0001848
