gene_from,relationship,gene_to
3659,INHIBITION,9734
387,INHIBITION,394
408,INHIBITION,121130
6767,INHIBITION,259217
3831,INHIBITION,23207
28991,INHIBITION,26272
5433,INHIBITION,2963
6502,INHIBITION,51725
3017,INHIBITION,7343
6775,INHIBITION,829
5525,INHIBITION,784
143496,INHIBITION,5566
112,INHIBITION,2788
7472,INHIBITION,6423
4893,INHIBITION,10827
5525,INHIBITION,93589
4853,INHIBITION,6400
219429,INHIBITION,409
151648,INHIBITION,5515
369,INHIBITION,2335
5567,INHIBITION,219436
341568,INHIBITION,408
3451,INHIBITION,3445
5567,INHIBITION,26658
170622,INHIBITION,150684
156,INHIBITION,119695
29099,INHIBITION,26232
9655,INHIBITION,7297
29899,INHIBITION,54331
2309,INHIBITION,10971
5500,INHIBITION,93589
4093,INHIBITION,5499
4544,INHIBITION,26086
3053,INHIBITION,2812
157,INHIBITION,26496
63940,INHIBITION,58191
79791,INHIBITION,54461
1445,INHIBITION,673
54850,INHIBITION,26190
54939,INHIBITION,29099
1268,INHIBITION,112
29899,INHIBITION,2914
5567,INHIBITION,119765
4660,INHIBITION,4629
8817,INHIBITION,2247
7297,INHIBITION,9655
2775,INHIBITION,773
1147,INHIBITION,4914
2254,INHIBITION,2252
3845,INHIBITION,5037
8454,INHIBITION,23412
64223,INHIBITION,6198
160,INHIBITION,2060
5610,INHIBITION,5500
4709,INHIBITION,5566
816,INHIBITION,5141
891,INHIBITION,996
8874,INHIBITION,23365
156,INHIBITION,26740
51122,INHIBITION,114907
3624,INHIBITION,4838
5595,INHIBITION,5580
2247,INHIBITION,2255
57599,INHIBITION,22909
6778,INHIBITION,1154
5439,INHIBITION,4686
26494,INHIBITION,5567
6425,INHIBITION,7855
157855,INHIBITION,778
63940,INHIBITION,4889
5528,INHIBITION,782
6850,INHIBITION,9467
5568,INHIBITION,79345
5781,INHIBITION,2533
8087,INHIBITION,369
8453,INHIBITION,54939
5063,INHIBITION,340156
156,INHIBITION,81696
56670,INHIBITION,26086
5141,INHIBITION,816
26539,INHIBITION,5566
5500,INHIBITION,784
219453,INHIBITION,156
64682,INHIBITION,1026
1903,INHIBITION,29899
4609,INHIBITION,51548
157,INHIBITION,128372
9611,INHIBITION,4087
80028,INHIBITION,84259
412,INHIBITION,25870
3627,INHIBITION,126006
208,INHIBITION,23239
8517,INHIBITION,7375
156,INHIBITION,219447
403273,INHIBITION,156
9467,INHIBITION,973
29899,INHIBITION,2788
10368,INHIBITION,55844
9447,INHIBITION,7158
5528,INHIBITION,778
9467,INHIBITION,974
3444,INHIBITION,9021
390162,INHIBITION,5567
5567,INHIBITION,120776
84166,INHIBITION,23586
5393,INHIBITION,3576
5327,INHIBITION,5055
5781,INHIBITION,9021
2188,INHIBITION,57599
50865,INHIBITION,29899
6424,INHIBITION,8325
157,INHIBITION,347169
9021,INHIBITION,5777
8881,INHIBITION,10459
157,INHIBITION,401666
192669,INHIBITION,8345
6921,INHIBITION,7316
1487,INHIBITION,4089
3718,INHIBITION,8651
5500,INHIBITION,59284
51725,INHIBITION,9978
2122,INHIBITION,5602
10637,INHIBITION,6997
219473,INHIBITION,5568
28450,INHIBITION,5777
2874,INHIBITION,19
112,INHIBITION,2771
4343,INHIBITION,54145
5894,INHIBITION,10533
993,INHIBITION,1111
157,INHIBITION,341799
55208,INHIBITION,283807
1050,INHIBITION,7480
5568,INHIBITION,8387
5568,INHIBITION,390077
23194,INHIBITION,23412
23118,INHIBITION,7128
29899,INHIBITION,2357
3576,INHIBITION,26086
3554,INHIBITION,3556
56923,INHIBITION,126006
673,INHIBITION,1185
409,INHIBITION,9630
79791,INHIBITION,55208
1499,INHIBITION,324
2264,INHIBITION,10818
114907,INHIBITION,28952
2159,INHIBITION,2147
7189,INHIBITION,2274
259293,INHIBITION,63940
2791,INHIBITION,778
5566,INHIBITION,390275
85417,INHIBITION,51433
7042,INHIBITION,3626
778,INHIBITION,2782
81318,INHIBITION,409
55811,INHIBITION,2792
5725,INHIBITION,10772
144125,INHIBITION,156
2784,INHIBITION,114
10788,INHIBITION,1495
408,INHIBITION,219959
331,INHIBITION,1522
1499,INHIBITION,6929
3586,INHIBITION,3627
81030,INHIBITION,3661
786,INHIBITION,55844
3588,INHIBITION,1520
84261,INHIBITION,80028
407,INHIBITION,2767
390168,INHIBITION,5568
113,INHIBITION,94235
10399,INHIBITION,55072
10256,INHIBITION,3845
54461,INHIBITION,54939
5996,INHIBITION,3122
256148,INHIBITION,409
896,INHIBITION,1870
6424,INHIBITION,51384
5499,INHIBITION,9586
208,INHIBITION,572
285231,INHIBITION,55208
109,INHIBITION,2771
4851,INHIBITION,8076
9350,INHIBITION,7472
5567,INHIBITION,390190
26272,INHIBITION,144699
23142,INHIBITION,7311
6812,INHIBITION,784
26693,INHIBITION,5566
5599,INHIBITION,4772
51397,INHIBITION,25793
9254,INHIBITION,5525
7321,INHIBITION,1026
26086,INHIBITION,6750
695,INHIBITION,3635
143503,INHIBITION,409
369,INHIBITION,54518
673,INHIBITION,8805
58,INHIBITION,831
284532,INHIBITION,5566
7187,INHIBITION,329
4088,INHIBITION,6500
6093,INHIBITION,5500
2792,INHIBITION,112
26190,INHIBITION,899
55294,INHIBITION,54850
27092,INHIBITION,5526
7316,INHIBITION,867
5074,INHIBITION,5970
286151,INHIBITION,817
5957,INHIBITION,131890
2737,INHIBITION,894
5436,INHIBITION,5441
23586,INHIBITION,64135
156,INHIBITION,254879
51083,INHIBITION,29899
2737,INHIBITION,2736
5604,INHIBITION,5037
29899,INHIBITION,2358
219957,INHIBITION,5566
10798,INHIBITION,409
26188,INHIBITION,5568
710,INHIBITION,10747
6299,INHIBITION,57167
55294,INHIBITION,51122
81309,INHIBITION,5568
5502,INHIBITION,5533
9040,INHIBITION,51725
2770,INHIBITION,915
81050,INHIBITION,156
170622,INHIBITION,26234
2308,INHIBITION,207
1581,INHIBITION,6256
144699,INHIBITION,26263
3053,INHIBITION,2243
387,INHIBITION,1027
5568,INHIBITION,346525
5527,INHIBITION,10000
5568,INHIBITION,26735
572,INHIBITION,5894
6861,INHIBITION,2771
150684,INHIBITION,51725
408,INHIBITION,127074
5568,INHIBITION,369
5566,INHIBITION,219865
22943,INHIBITION,284654
9978,INHIBITION,286151
1000,INHIBITION,5879
4719,INHIBITION,5566
408,INHIBITION,441911
10517,INHIBITION,55336
156,INHIBITION,219874
3479,INHIBITION,1495
8646,INHIBITION,8200
4738,INHIBITION,54620
26086,INHIBITION,2792
390148,INHIBITION,156
6923,INHIBITION,54939
7534,INHIBITION,23108
9372,INHIBITION,7040
55799,INHIBITION,5525
26234,INHIBITION,10517
25942,INHIBITION,192670
54939,INHIBITION,54165
4659,INHIBITION,93408
2773,INHIBITION,196883
4343,INHIBITION,5728
130075,INHIBITION,156
55170,INHIBITION,27327
5567,INHIBITION,150681
4435,INHIBITION,4088
57144,INHIBITION,91807
26259,INHIBITION,4738
8334,INHIBITION,7343
207,INHIBITION,5371
6804,INHIBITION,6857
865,INHIBITION,3559
26043,INHIBITION,170622
4991,INHIBITION,408
10316,INHIBITION,29899
23112,INHIBITION,55170
3606,INHIBITION,10068
23412,INHIBITION,283807
81470,INHIBITION,409
5566,INHIBITION,26339
26539,INHIBITION,157
409,INHIBITION,219958
1519,INHIBITION,329
390260,INHIBITION,409
9611,INHIBITION,10891
55336,INHIBITION,6500
1019,INHIBITION,5925
157,INHIBITION,390162
7450,INHIBITION,2147
128367,INHIBITION,409
1050,INHIBITION,861
6093,INHIBITION,5594
157,INHIBITION,390067
55967,INHIBITION,5568
440153,INHIBITION,409
126006,INHIBITION,1236
408,INHIBITION,219477
1499,INHIBITION,8312
3014,INHIBITION,26523
5568,INHIBITION,5747
80028,INHIBITION,26267
841,INHIBITION,355
84259,INHIBITION,26234
150684,INHIBITION,285231
81030,INHIBITION,29110
147111,INHIBITION,54361
5568,INHIBITION,390168
26086,INHIBITION,10022
387,INHIBITION,7409
5605,INHIBITION,3265
5567,INHIBITION,26246
5594,INHIBITION,5583
5516,INHIBITION,27091
157,INHIBITION,26682
8334,INHIBITION,192669
2932,INHIBITION,4772
28991,INHIBITION,23142
5599,INHIBITION,3667
55844,INHIBITION,10369
125962,INHIBITION,5568
219968,INHIBITION,5568
54939,INHIBITION,26235
2769,INHIBITION,409
330,INHIBITION,4055
4838,INHIBITION,10637
1445,INHIBITION,7529
26281,INHIBITION,8074
10850,INHIBITION,26086
138804,INHIBITION,5568
115290,INHIBITION,149951
55799,INHIBITION,5516
56829,INHIBITION,673
156,INHIBITION,254783
219417,INHIBITION,5567
5577,INHIBITION,3688
283807,INHIBITION,54939
157,INHIBITION,219965
51552,INHIBITION,23216
197342,INHIBITION,57599
2781,INHIBITION,917
390154,INHIBITION,5566
9821,INHIBITION,57521
79176,INHIBITION,115290
54951,INHIBITION,23142
6370,INHIBITION,63940
7475,INHIBITION,6424
4854,INHIBITION,23112
2309,INHIBITION,5566
330,INHIBITION,115650
408,INHIBITION,219968
7040,INHIBITION,4052
6850,INHIBITION,5777
23586,INHIBITION,57506
890,INHIBITION,51433
595,INHIBITION,1487
779,INHIBITION,3779
408,INHIBITION,390321
2786,INHIBITION,63940
285231,INHIBITION,28991
5931,INHIBITION,4089
8805,INHIBITION,5037
26232,INHIBITION,123879
2060,INHIBITION,8218
408,INHIBITION,81472
7046,INHIBITION,4093
4714,INHIBITION,5568
192670,INHIBITION,8349
1385,INHIBITION,1387
673,INHIBITION,283455
5894,INHIBITION,23164
10772,INHIBITION,5435
8945,INHIBITION,26224
4157,INHIBITION,434
5568,INHIBITION,390162
9965,INHIBITION,2251
28952,INHIBITION,26267
81696,INHIBITION,5566
28991,INHIBITION,54951
9706,INHIBITION,5516
4092,INHIBITION,7043
285231,INHIBITION,26259
2280,INHIBITION,5371
865,INHIBITION,7057
6374,INHIBITION,29899
26224,INHIBITION,51725
2786,INHIBITION,6323
5516,INHIBITION,55799
6233,INHIBITION,54165
3451,INHIBITION,3440
54461,INHIBITION,84961
6804,INHIBITION,775
3932,INHIBITION,2773
29899,INHIBITION,728
894,INHIBITION,1870
3952,INHIBITION,892
5520,INHIBITION,6262
6422,INHIBITION,7472
5879,INHIBITION,23191
4001,INHIBITION,7290
390061,INHIBITION,5567
93611,INHIBITION,55294
144699,INHIBITION,54951
5925,INHIBITION,894
10772,INHIBITION,6637
156,INHIBITION,26716
382,INHIBITION,9744
3716,INHIBITION,246778
409,INHIBITION,135941
5567,INHIBITION,26740
3449,INHIBITION,8651
26224,INHIBITION,222235
1026,INHIBITION,1870
4717,INHIBITION,5567
6844,INHIBITION,783
23118,INHIBITION,27005
2266,INHIBITION,5037
6921,INHIBITION,7321
7043,INHIBITION,5371
5566,INHIBITION,390271
3768,INHIBITION,2776
408,INHIBITION,403277
409,INHIBITION,81309
5777,INHIBITION,28450
2101,INHIBITION,4208
959,INHIBITION,329
115290,INHIBITION,84961
1237,INHIBITION,26086
8945,INHIBITION,93611
254973,INHIBITION,5566
5568,INHIBITION,286365
409,INHIBITION,390167
156,INHIBITION,442184
6772,INHIBITION,5771
55294,INHIBITION,26268
122740,INHIBITION,5568
382,INHIBITION,3831
150684,INHIBITION,6500
1029,INHIBITION,1019
7186,INHIBITION,9099
26224,INHIBITION,26232
25793,INHIBITION,26224
201456,INHIBITION,26235
27161,INHIBITION,4851
50617,INHIBITION,1956
63940,INHIBITION,5726
8546,INHIBITION,8844
5567,INHIBITION,283162
5567,INHIBITION,26493
147111,INHIBITION,7478
54850,INHIBITION,26234
63940,INHIBITION,53637
5568,INHIBITION,393046
778,INHIBITION,59345
409,INHIBITION,282775
255725,INHIBITION,408
84259,INHIBITION,150726
1019,INHIBITION,894
1956,INHIBITION,5796
7074,INHIBITION,387
3709,INHIBITION,5568
26493,INHIBITION,156
409,INHIBITION,26529
150726,INHIBITION,9978
26190,INHIBITION,54850
2587,INHIBITION,26086
54620,INHIBITION,23014
8643,INHIBITION,6469
9088,INHIBITION,6196
26268,INHIBITION,54165
369,INHIBITION,5604
6500,INHIBITION,26272
9232,INHIBITION,29882
26268,INHIBITION,114907
5777,INHIBITION,3443
6923,INHIBITION,55208
126006,INHIBITION,11255
5499,INHIBITION,2902
5568,INHIBITION,390190
343172,INHIBITION,156
5566,INHIBITION,4536
4089,INHIBITION,1387
79176,INHIBITION,150726
864,INHIBITION,7003
6788,INHIBITION,166824
50836,INHIBITION,63940
5502,INHIBITION,5527
8471,INHIBITION,5580
4851,INHIBITION,4343
1459,INHIBITION,139341
26271,INHIBITION,6500
84961,INHIBITION,114907
2788,INHIBITION,113
283807,INHIBITION,222235
28991,INHIBITION,80204
29899,INHIBITION,3577
26267,INHIBITION,51397
8349,INHIBITION,7057
26086,INHIBITION,55970
192669,INHIBITION,8338
9687,INHIBITION,4343
408,INHIBITION,283159
80204,INHIBITION,8945
1540,INHIBITION,81858
156,INHIBITION,26246
4303,INHIBITION,6446
2934,INHIBITION,200576
23194,INHIBITION,149951
5783,INHIBITION,356
27092,INHIBITION,5522
219875,INHIBITION,5566
170622,INHIBITION,7428
246184,INHIBITION,983
409,INHIBITION,343406
10772,INHIBITION,6427
9134,INHIBITION,8697
403277,INHIBITION,5566
2788,INHIBITION,111
8697,INHIBITION,701
23014,INHIBITION,115290
409,INHIBITION,441669
10874,INHIBITION,29899
147111,INHIBITION,7472
29899,INHIBITION,51289
27123,INHIBITION,8321
2244,INHIBITION,462
9294,INHIBITION,63940
598,INHIBITION,10018
4773,INHIBITION,3558
80028,INHIBITION,51397
5567,INHIBITION,390084
26190,INHIBITION,51397
54845,INHIBITION,8844
156,INHIBITION,391114
3452,INHIBITION,3449
5499,INHIBITION,1388
54939,INHIBITION,7321
146330,INHIBITION,54461
5602,INHIBITION,5130
1385,INHIBITION,5499
27241,INHIBITION,129880
29899,INHIBITION,6753
8483,INHIBITION,3481
408,INHIBITION,219982
5529,INHIBITION,775
779,INHIBITION,5528
1027,INHIBITION,5925
2783,INHIBITION,114
4738,INHIBITION,26224
1017,INHIBITION,100132074
23412,INHIBITION,26270
26333,INHIBITION,5567
5568,INHIBITION,390882
3716,INHIBITION,3446
5515,INHIBITION,5582
996,INHIBITION,701
115,INHIBITION,2787
3635,INHIBITION,695
222235,INHIBITION,126433
3265,INHIBITION,283455
996,INHIBITION,1017
3065,INHIBITION,7015
54331,INHIBITION,111
29899,INHIBITION,2912
7375,INHIBITION,1147
55766,INHIBITION,3674
8383,INHIBITION,156
26532,INHIBITION,408
115290,INHIBITION,51122
29110,INHIBITION,3661
898,INHIBITION,1027
7436,INHIBITION,4043
126433,INHIBITION,26224
392390,INHIBITION,5567
219873,INHIBITION,5568
285231,INHIBITION,115290
5566,INHIBITION,81328
84085,INHIBITION,4008
29099,INHIBITION,26043
150726,INHIBITION,144699
6357,INHIBITION,63940
9776,INHIBITION,5515
3185,INHIBITION,6775
391192,INHIBITION,5566
6772,INHIBITION,3572
974,INHIBITION,100423062
2247,INHIBITION,152831
6772,INHIBITION,1540
403274,INHIBITION,408
126433,INHIBITION,54951
93611,INHIBITION,8945
115548,INHIBITION,29924
1211,INHIBITION,29978
219983,INHIBITION,408
285231,INHIBITION,84961
5054,INHIBITION,5328
8722,INHIBITION,331
409,INHIBITION,390064
5567,INHIBITION,403274
408,INHIBITION,673
4686,INHIBITION,5436
7153,INHIBITION,5928
4040,INHIBITION,8321
2906,INHIBITION,5501
50616,INHIBITION,116379
54461,INHIBITION,26190
219983,INHIBITION,156
26043,INHIBITION,7314
2826,INHIBITION,29899
774,INHIBITION,2790
2147,INHIBITION,2159
59345,INHIBITION,776
995,INHIBITION,5568
1147,INHIBITION,7128
55294,INHIBITION,149951
28952,INHIBITION,25793
9451,INHIBITION,5611
2060,INHIBITION,1129
6934,INHIBITION,1488
4343,INHIBITION,474382
29899,INHIBITION,6374
5565,INHIBITION,31
1019,INHIBITION,5111
157,INHIBITION,81696
7337,INHIBITION,64398
5568,INHIBITION,119765
10517,INHIBITION,26259
995,INHIBITION,7027
1875,INHIBITION,5933
5568,INHIBITION,138804
5566,INHIBITION,124538
9290,INHIBITION,63940
8862,INHIBITION,26086
9021,INHIBITION,865
8772,INHIBITION,8737
54461,INHIBITION,8945
7316,INHIBITION,7398
29899,INHIBITION,8843
2811,INHIBITION,3053
5777,INHIBITION,2534
26190,INHIBITION,55208
5506,INHIBITION,91860
1540,INHIBITION,7314
28389,INHIBITION,7253
3626,INHIBITION,4838
126433,INHIBITION,26270
3625,INHIBITION,7043
388372,INHIBITION,126006
9021,INHIBITION,3445
27092,INHIBITION,5521
5179,INHIBITION,26086
93611,INHIBITION,54850
29099,INHIBITION,55208
156,INHIBITION,283092
5566,INHIBITION,81282
6776,INHIBITION,8554
26270,INHIBITION,54951
5567,INHIBITION,390038
409,INHIBITION,403253
5568,INHIBITION,390084
26281,INHIBITION,2252
51122,INHIBITION,26224
54361,INHIBITION,7478
390882,INHIBITION,5567
156,INHIBITION,26664
3654,INHIBITION,5519
26538,INHIBITION,409
207,INHIBITION,5519
7529,INHIBITION,1185
409,INHIBITION,119694
391194,INHIBITION,157
51588,INHIBITION,6778
23112,INHIBITION,26523
595,INHIBITION,5111
5567,INHIBITION,390144
5521,INHIBITION,6262
120066,INHIBITION,157
4008,INHIBITION,26235
126006,INHIBITION,5733
735,INHIBITION,1191
156,INHIBITION,144125
4738,INHIBITION,93611
974,INHIBITION,28450
7040,INHIBITION,7021
2790,INHIBITION,63940
5568,INHIBITION,4991
57599,INHIBITION,2067
933,INHIBITION,6850
10517,INHIBITION,80028
6642,INHIBITION,2149
26270,INHIBITION,146330
441308,INHIBITION,157
55970,INHIBITION,773
7343,INHIBITION,8342
6195,INHIBITION,3265
4193,INHIBITION,6233
7073,INHIBITION,5434
8945,INHIBITION,114907
54620,INHIBITION,51397
55336,INHIBITION,149951
4710,INHIBITION,5568
6776,INHIBITION,8651
7014,INHIBITION,472
84152,INHIBITION,5500
5499,INHIBITION,90993
196883,INHIBITION,94235
51330,INHIBITION,9020
91860,INHIBITION,5507
842,INHIBITION,143
29899,INHIBITION,80834
84259,INHIBITION,3091
4720,INHIBITION,5567
157,INHIBITION,219479
390054,INHIBITION,5567
6502,INHIBITION,4008
26268,INHIBITION,93611
4686,INHIBITION,54845
353376,INHIBITION,11035
81168,INHIBITION,5568
3091,INHIBITION,29099
5566,INHIBITION,219954
146330,INHIBITION,4008
7073,INHIBITION,22916
4738,INHIBITION,26234
2033,INHIBITION,64764
5499,INHIBITION,5261
1869,INHIBITION,132660
409,INHIBITION,390442
5568,INHIBITION,81099
29899,INHIBITION,259296
346528,INHIBITION,156
246778,INHIBITION,7297
8453,INHIBITION,7322
157,INHIBITION,393046
7321,INHIBITION,150684
3053,INHIBITION,2266
10928,INHIBITION,998
10413,INHIBITION,51741
79791,INHIBITION,80204
51725,INHIBITION,26259
5568,INHIBITION,26341
2790,INHIBITION,112
81797,INHIBITION,408
5599,INHIBITION,4775
2335,INHIBITION,4893
993,INHIBITION,1874
5566,INHIBITION,390154
134,INHIBITION,29899
156,INHIBITION,150681
2963,INHIBITION,5441
5440,INHIBITION,4686
29899,INHIBITION,351
126433,INHIBITION,26259
83999,INHIBITION,7478
26338,INHIBITION,5567
391109,INHIBITION,409
26086,INHIBITION,8484
8321,INHIBITION,89780
3065,INHIBITION,6591
27006,INHIBITION,2255
6921,INHIBITION,54939
5430,INHIBITION,54845
63940,INHIBITION,1902
5111,INHIBITION,894
3565,INHIBITION,3594
22866,INHIBITION,5894
54165,INHIBITION,54850
63940,INHIBITION,2917
6422,INHIBITION,7473
5601,INHIBITION,3305
201456,INHIBITION,6468
1845,INHIBITION,5601
55336,INHIBITION,4738
2767,INHIBITION,407
4993,INHIBITION,156
6502,INHIBITION,115290
5568,INHIBITION,402135
4725,INHIBITION,5566
4851,INHIBITION,182
27327,INHIBITION,85236
9241,INHIBITION,392255
4609,INHIBITION,5970
26735,INHIBITION,157
285231,INHIBITION,51725
6921,INHIBITION,64344
150726,INHIBITION,28952
50837,INHIBITION,26086
5566,INHIBITION,5315
8321,INHIBITION,11197
26281,INHIBITION,27006
5518,INHIBITION,59283
23774,INHIBITION,208
5602,INHIBITION,3305
4763,INHIBITION,22808
26235,INHIBITION,23142
5568,INHIBITION,5315
5094,INHIBITION,10772
5568,INHIBITION,391194
222235,INHIBITION,55294
2790,INHIBITION,774
331,INHIBITION,1540
390445,INHIBITION,5566
117579,INHIBITION,26086
390148,INHIBITION,5566
3065,INHIBITION,1029
80028,INHIBITION,54951
2932,INHIBITION,2997
55294,INHIBITION,26232
54461,INHIBITION,26263
90993,INHIBITION,5501
5330,INHIBITION,5593
3936,INHIBITION,6775
138881,INHIBITION,5566
93589,INHIBITION,5526
5921,INHIBITION,4893
409,INHIBITION,283092
254786,INHIBITION,156
409,INHIBITION,390437
157,INHIBITION,135924
51343,INHIBITION,891
7157,INHIBITION,7078
5439,INHIBITION,5434
390036,INHIBITION,409
54165,INHIBITION,79176
6468,INHIBITION,23412
28991,INHIBITION,123879
5567,INHIBITION,4722
5567,INHIBITION,441639
26235,INHIBITION,26268
55208,INHIBITION,4008
391114,INHIBITION,156
6622,INHIBITION,3308
5568,INHIBITION,390648
8864,INHIBITION,23291
7337,INHIBITION,23513
54850,INHIBITION,150726
80853,INHIBITION,4893
5792,INHIBITION,8471
51764,INHIBITION,6323
283807,INHIBITION,149951
3551,INHIBITION,4803
114,INHIBITION,2791
144125,INHIBITION,5566
283807,INHIBITION,23014
6923,INHIBITION,7428
25937,INHIBITION,26524
5507,INHIBITION,163688
2782,INHIBITION,115
6428,INHIBITION,10772
10744,INHIBITION,51433
5328,INHIBITION,5054
29978,INHIBITION,1173
9978,INHIBITION,26271
3204,INHIBITION,1050
54461,INHIBITION,115290
330,INHIBITION,27429
27091,INHIBITION,5520
1191,INHIBITION,727
80326,INHIBITION,6424
341799,INHIBITION,156
4731,INHIBITION,5567
5603,INHIBITION,11221
126006,INHIBITION,256933
26235,INHIBITION,123879
5465,INHIBITION,2168
114907,INHIBITION,149951
54165,INHIBITION,26043
150,INHIBITION,126006
9306,INHIBITION,3717
51725,INHIBITION,115290
1856,INHIBITION,4855
9463,INHIBITION,23426
4043,INHIBITION,5649
784,INHIBITION,55012
5436,INHIBITION,80004
114907,INHIBITION,23142
839,INHIBITION,71
8945,INHIBITION,26272
782,INHIBITION,5520
5520,INHIBITION,596
26716,INHIBITION,156
5595,INHIBITION,5519
5925,INHIBITION,890
9978,INHIBITION,7321
5499,INHIBITION,779
3593,INHIBITION,3596
5058,INHIBITION,4629
7132,INHIBITION,1540
5996,INHIBITION,5829
23194,INHIBITION,150726
5568,INHIBITION,81318
685,INHIBITION,5782
57690,INHIBITION,3018
26263,INHIBITION,28991
6616,INHIBITION,6804
5567,INHIBITION,8590
55208,INHIBITION,7428
1956,INHIBITION,1500
6777,INHIBITION,54014
156,INHIBITION,392376
7040,INHIBITION,1050
5430,INHIBITION,23543
10670,INHIBITION,1978
10368,INHIBITION,5522
59283,INHIBITION,28227
5600,INHIBITION,207
25942,INHIBITION,4088
6300,INHIBITION,1843
140465,INHIBITION,4659
157,INHIBITION,120065
5527,INHIBITION,778
1027,INHIBITION,896
150684,INHIBITION,51122
2787,INHIBITION,29899
10517,INHIBITION,8945
5567,INHIBITION,26494
93611,INHIBITION,28952
4772,INHIBITION,2932
29899,INHIBITION,186
3115,INHIBITION,5788
55294,INHIBITION,222235
5437,INHIBITION,5433
84085,INHIBITION,6468
93611,INHIBITION,6468
5594,INHIBITION,999
8945,INHIBITION,10413
409,INHIBITION,8390
219858,INHIBITION,156
51397,INHIBITION,54850
333929,INHIBITION,999
409,INHIBITION,283162
2853,INHIBITION,29899
6788,INHIBITION,9770
817,INHIBITION,5500
81318,INHIBITION,408
8945,INHIBITION,80204
401665,INHIBITION,156
81328,INHIBITION,5567
1017,INHIBITION,9978
113,INHIBITION,51764
57521,INHIBITION,1977
7414,INHIBITION,7529
3667,INHIBITION,8651
84261,INHIBITION,114907
1495,INHIBITION,3082
10517,INHIBITION,6468
409,INHIBITION,125962
80028,INHIBITION,54165
28952,INHIBITION,8453
7323,INHIBITION,26043
156,INHIBITION,7932
107,INHIBITION,2783
7027,INHIBITION,896
26259,INHIBITION,149951
11140,INHIBITION,867
55845,INHIBITION,26999
4008,INHIBITION,26224
341416,INHIBITION,408
974,INHIBITION,9467
6667,INHIBITION,10062
26086,INHIBITION,256933
7529,INHIBITION,10533
5573,INHIBITION,23209
6500,INHIBITION,25793
5985,INHIBITION,25898
5777,INHIBITION,3451
